Year,State,CPI,Minimum_Wage_State,Minimum_Wage_Federal,Unemployment%_state,GDP_perCap,Inflation_rate,Federal_Interest_Rate,Unemployment_Rate_Federal,Real_GDP_%Change,LFPR,Poverty_Rate
2005,Alaska,195.3,7.15,5.15,7.1,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Arizona,195.3,5.15,5.15,4.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Arkansas,195.3,5.15,5.15,5.4,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,California,195.3,6.75,5.15,5.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Colorado,195.3,5.15,5.15,5.4,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Connecticut,195.3,7.1,5.15,4.9,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Delaware,195.3,6.15,5.15,4.5,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,District of Columbia,195.3,6.6,5.15,8.1,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Florida,195.3,5.15,5.15,3.4,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Georgia,195.3,5.15,5.15,5.7,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Hawaii,195.3,6.25,5.15,3.0,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Idaho,195.3,5.15,5.15,4.3,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Illinois,195.3,6.5,5.15,6.0,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Indiana,195.3,5.15,5.15,5.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Iowa,195.3,5.15,5.15,4.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Kansas,195.3,5.15,5.15,5.4,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Kentucky,195.3,5.15,5.15,5.5,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Louisiana,195.3,5.15,5.15,5.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Maine,195.3,6.35,5.15,4.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Maryland,195.3,5.15,5.15,4.7,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Massachusetts,195.3,6.75,5.15,4.9,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Michigan,195.3,5.15,5.15,7.2,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Minnesota,195.3,5.15,5.15,4.3,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Mississippi,195.3,5.15,5.15,6.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Missouri,195.3,5.15,5.15,6.0,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Montana,195.3,5.15,5.15,4.3,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Nebraska,195.3,5.15,5.15,4.0,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Nevada,195.3,5.15,5.15,4.3,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,New Hampshire,195.3,5.15,5.15,3.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,New Jersey,195.3,5.15,5.15,4.4,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,New Mexico,195.3,5.15,5.15,5.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,New York,195.3,6.0,5.15,5.1,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,North Carolina,195.3,5.15,5.15,5.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,North Dakota,195.3,5.15,5.15,3.4,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Ohio,195.3,5.15,5.15,6.3,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Oklahoma,195.3,5.15,5.15,4.5,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Oregon,195.3,7.25,5.15,6.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Pennsylvania,195.3,5.15,5.15,5.2,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Rhode Island,195.3,6.75,5.15,4.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,South Carolina,195.3,5.15,5.15,7.5,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,South Dakota,195.3,5.15,5.15,3.7,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Tennessee,195.3,5.15,5.15,5.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Texas,195.3,5.15,5.15,5.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Utah,195.3,5.15,5.15,4.5,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Vermont,195.3,7.0,5.15,3.5,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Virginia,195.3,5.15,5.15,3.9,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Washington,195.3,7.35,5.15,5.9,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,West Virginia,195.3,5.15,5.15,5.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Wisconsin,195.3,5.15,5.15,4.8,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2005,Wyoming,195.3,5.15,5.15,3.6,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
2006,Alabama,201.6,5.15,5.15,4.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Alaska,201.6,7.15,5.15,6.9,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Arizona,201.6,5.15,5.15,4.5,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Arkansas,201.6,5.15,5.15,5.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,California,201.6,6.75,5.15,5.0,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Colorado,201.6,5.15,5.15,4.6,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Connecticut,201.6,7.4,5.15,4.6,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Delaware,201.6,6.15,5.15,4.3,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,District of Columbia,201.6,7.0,5.15,6.2,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Florida,201.6,6.4,5.15,2.4,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Georgia,201.6,5.15,5.15,5.3,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Hawaii,201.6,6.75,5.15,2.7,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Idaho,201.6,5.15,5.15,3.7,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Illinois,201.6,6.5,5.15,5.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Indiana,201.6,5.15,5.15,5.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Iowa,201.6,5.15,5.15,3.9,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Kansas,201.6,5.15,5.15,4.7,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Kentucky,201.6,5.15,5.15,6.0,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Louisiana,201.6,5.15,5.15,4.9,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Maine,201.6,6.5,5.15,4.7,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Maryland,201.6,5.15,5.15,4.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Massachusetts,201.6,6.75,5.15,4.7,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Michigan,201.6,5.15,5.15,6.8,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Minnesota,201.6,5.25,5.15,4.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Mississippi,201.6,5.15,5.15,6.9,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Missouri,201.6,5.15,5.15,4.9,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Montana,201.6,5.15,5.15,3.6,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Nebraska,201.6,5.15,5.15,3.3,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Nevada,201.6,5.15,5.15,4.0,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,New Hampshire,201.6,5.15,5.15,3.5,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,New Jersey,201.6,6.15,5.15,4.7,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,New Mexico,201.6,5.15,5.15,4.5,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,New York,201.6,6.75,5.15,4.8,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,North Carolina,201.6,5.15,5.15,5.2,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,North Dakota,201.6,5.15,5.15,3.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Ohio,201.6,5.15,5.15,5.5,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Oklahoma,201.6,5.15,5.15,4.0,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Oregon,201.6,7.5,5.15,5.6,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Pennsylvania,201.6,5.15,5.15,4.8,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Rhode Island,201.6,6.75,5.15,5.3,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,South Carolina,201.6,5.15,5.15,7.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,South Dakota,201.6,5.15,5.15,3.2,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Tennessee,201.6,5.15,5.15,5.4,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Texas,201.6,5.15,5.15,5.3,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Utah,201.6,5.15,5.15,3.4,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Vermont,201.6,7.25,5.15,3.5,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Virginia,201.6,5.15,5.15,3.5,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Washington,201.6,7.63,5.15,5.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,West Virginia,201.6,5.15,5.15,5.1,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Wisconsin,201.6,5.7,5.15,4.7,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2006,Wyoming,201.6,5.15,5.15,3.2,46298.73144,2.5,4.29,4.7,4.9,82.8,12.0
2007,Alabama,207.342,5.15,5.15,3.8,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Alaska,207.342,7.15,5.15,6.3,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Arizona,207.342,6.75,5.15,3.9,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Arkansas,207.342,6.25,5.15,5.3,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,California,207.342,7.5,5.15,4.9,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Colorado,207.342,6.85,5.15,3.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Connecticut,207.342,7.65,5.15,4.3,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Delaware,207.342,6.65,5.15,3.6,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,District of Columbia,207.342,7.0,5.15,6.1,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Florida,207.342,6.67,5.15,2.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Georgia,207.342,5.15,5.15,4.8,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Hawaii,207.342,7.25,5.15,2.4,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Idaho,207.342,5.15,5.15,3.0,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Illinois,207.342,7.5,5.15,4.6,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Indiana,207.342,5.15,5.15,4.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Iowa,207.342,5.15,5.15,3.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Kansas,207.342,5.15,5.15,4.2,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Kentucky,207.342,5.15,5.15,5.5,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Louisiana,207.342,5.15,5.15,4.1,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Maine,207.342,6.75,5.15,4.6,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Maryland,207.342,6.15,5.15,4.0,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Massachusetts,207.342,7.5,5.15,4.6,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Michigan,207.342,6.95,5.15,7.0,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Minnesota,207.342,5.25,5.15,4.4,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Mississippi,207.342,5.15,5.15,6.4,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Missouri,207.342,6.5,5.15,4.8,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Montana,207.342,5.15,5.15,2.9,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Nebraska,207.342,5.15,5.15,2.9,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Nevada,207.342,6.15,5.15,4.1,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,New Hampshire,207.342,5.15,5.15,3.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,New Jersey,207.342,7.15,5.15,4.1,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,New Mexico,207.342,5.15,5.15,3.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,New York,207.342,7.15,5.15,4.2,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,North Carolina,207.342,6.15,5.15,5.0,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,North Dakota,207.342,5.15,5.15,3.0,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Ohio,207.342,6.85,5.15,5.4,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Oklahoma,207.342,5.15,5.15,4.1,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Oregon,207.342,7.8,5.15,5.1,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Pennsylvania,207.342,6.25,5.15,4.4,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Rhode Island,207.342,7.4,5.15,4.8,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,South Carolina,207.342,5.15,5.15,6.4,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,South Dakota,207.342,5.15,5.15,2.9,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Tennessee,207.342,5.15,5.15,4.6,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Texas,207.342,5.15,5.15,4.5,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Utah,207.342,5.15,5.15,2.4,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Vermont,207.342,7.53,5.15,3.9,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Virginia,207.342,5.15,5.15,3.2,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Washington,207.342,7.93,5.15,4.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,West Virginia,207.342,5.85,5.15,5.0,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Wisconsin,207.342,6.5,5.15,4.8,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2007,Wyoming,207.342,5.15,5.15,2.7,47975.96768,4.1,5.25,4.6,0.2,83.4,12.246
2008,Alabama,215.303,5.85,5.85,4.5,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Alaska,215.303,7.15,5.85,6.2,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Arizona,215.303,6.9,5.85,4.3,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Arkansas,215.303,6.25,5.85,5.1,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,California,215.303,8.0,5.85,5.9,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Colorado,215.303,7.02,5.85,4.2,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Connecticut,215.303,7.65,5.85,4.8,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Delaware,215.303,7.15,5.85,3.9,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,District of Columbia,215.303,7.0,5.85,6.0,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Florida,215.303,6.79,5.85,4.2,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Georgia,215.303,5.85,5.85,5.5,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Hawaii,215.303,7.25,5.85,3.1,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Idaho,215.303,5.85,5.85,3.1,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Illinois,215.303,7.75,5.85,5.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Indiana,215.303,5.85,5.85,4.8,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Iowa,215.303,7.25,5.85,3.7,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Kansas,215.303,5.85,5.85,4.3,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Kentucky,215.303,5.85,5.85,5.3,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Louisiana,215.303,5.85,5.85,4.1,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Maine,215.303,7.0,5.85,4.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Maryland,215.303,6.15,5.85,3.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Massachusetts,215.303,8.0,5.85,4.5,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Michigan,215.303,7.15,5.85,7.2,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Minnesota,215.303,5.85,5.85,4.7,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Mississippi,215.303,5.85,5.85,6.0,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Missouri,215.303,6.65,5.85,5.4,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Montana,215.303,5.85,5.85,3.8,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Nebraska,215.303,5.85,5.85,2.9,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Nevada,215.303,6.33,5.85,5.3,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,New Hampshire,215.303,6.5,5.85,3.4,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,New Jersey,215.303,7.15,5.85,4.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,New Mexico,215.303,6.5,5.85,3.8,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,New York,215.303,7.15,5.85,4.7,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,North Carolina,215.303,6.15,5.85,5.2,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,North Dakota,215.303,5.85,5.85,2.9,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Ohio,215.303,7.0,5.85,5.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Oklahoma,215.303,5.85,5.85,3.4,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Oregon,215.303,7.95,5.85,5.1,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Pennsylvania,215.303,7.15,5.85,4.8,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Rhode Island,215.303,7.4,5.85,6.0,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,South Carolina,215.303,5.85,5.85,6.0,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,South Dakota,215.303,5.85,5.85,2.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Tennessee,215.303,5.85,5.85,5.3,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Texas,215.303,5.85,5.85,4.3,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Utah,215.303,5.85,5.85,2.8,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Vermont,215.303,7.68,5.85,4.0,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Virginia,215.303,5.85,5.85,3.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Washington,215.303,8.07,5.85,4.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,West Virginia,215.303,6.55,5.85,4.7,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Wisconsin,215.303,6.5,5.85,4.5,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2008,Wyoming,215.303,5.85,5.85,2.6,48382.55845,0.1,3.94,5.0,-2.7,83.3,12.946
2009,Alabama,214.537,6.55,6.55,8.4,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Alaska,214.537,7.15,6.55,7.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Arizona,214.537,7.25,6.55,8.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Arkansas,214.537,6.55,6.55,7.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,California,214.537,8.0,6.55,9.9,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Colorado,214.537,7.28,6.55,6.6,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Connecticut,214.537,8.0,6.55,7.1,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Delaware,214.537,7.15,6.55,7.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,District of Columbia,214.537,7.55,6.55,8.7,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Florida,214.537,7.21,6.55,7.8,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Georgia,214.537,6.55,6.55,9.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Hawaii,214.537,7.25,6.55,5.9,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Idaho,214.537,6.55,6.55,7.6,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Illinois,214.537,8.0,6.55,8.4,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Indiana,214.537,6.55,6.55,9.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Iowa,214.537,7.25,6.55,5.6,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Kansas,214.537,6.55,6.55,5.8,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Kentucky,214.537,6.55,6.55,9.4,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Louisiana,214.537,6.55,6.55,6.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Maine,214.537,7.25,6.55,7.5,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Maryland,214.537,6.55,6.55,6.6,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Massachusetts,214.537,8.0,6.55,7.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Michigan,214.537,7.4,6.55,10.9,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Minnesota,214.537,6.55,6.55,7.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Mississippi,214.537,6.55,6.55,8.1,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Missouri,214.537,7.05,6.55,8.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Montana,214.537,6.55,6.55,6.6,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Nebraska,214.537,6.55,6.55,4.1,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Nevada,214.537,6.55,6.55,9.7,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,New Hampshire,214.537,7.25,6.55,5.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,New Jersey,214.537,7.15,6.55,7.3,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,New Mexico,214.537,7.5,6.55,5.8,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,New York,214.537,7.15,6.55,7.1,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,North Carolina,214.537,6.55,6.55,10.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,North Dakota,214.537,6.55,6.55,3.8,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Ohio,214.537,7.3,6.55,8.6,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Oklahoma,214.537,6.55,6.55,5.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Oregon,214.537,8.4,6.55,9.7,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Pennsylvania,214.537,7.15,6.55,7.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Rhode Island,214.537,7.4,6.55,10.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,South Carolina,214.537,6.55,6.55,10.0,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,South Dakota,214.537,6.55,6.55,4.1,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Tennessee,214.537,6.55,6.55,8.7,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Texas,214.537,6.55,6.55,6.1,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Utah,214.537,6.55,6.55,6.1,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Vermont,214.537,8.06,6.55,5.5,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Virginia,214.537,6.55,6.55,5.7,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Washington,214.537,8.55,6.55,6.8,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,West Virginia,214.537,7.25,6.55,6.5,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2009,Wisconsin,214.537,6.55,6.55,7.4,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
